dog_id,dog_name,breed,age_years,weight_kg,height_cm,color,vaccinated,neutered,owner_city,owner_age,owner_income,diet_type,daily_walk_minutes,barks_per_day,vet_visits_per_year,last_vet_visit,adoption_date,favorite_toy,training_level,sensor_metric_1,sensor_metric_2,sensor_metric_3,sensor_metric_4,sensor_metric_5,sensor_metric_6,sensor_metric_7,sensor_metric_8,sensor_metric_9,sensor_metric_10,sensor_metric_11,sensor_metric_12,sensor_metric_13,sensor_metric_14,sensor_metric_15,sensor_metric_16,sensor_metric_17,sensor_metric_18,sensor_metric_19,sensor_metric_20,sensor_metric_21,sensor_metric_22,sensor_metric_23,sensor_metric_24,sensor_metric_25,sensor_metric_26,sensor_metric_27,sensor_metric_28,sensor_metric_29,sensor_metric_30
1241,nan,Unknown,13.0,14.67,46.64,Mixed,nan,nan,nan,45,118426,Raw,101,27,14,2024-03-27,05-28-2016,Frisbee,nan,,34.11427513088149,55.699913006989455,34.91676749002886,,37.16830058921437,47.62278687413331,44.12517259193944,67.75019717011904,18.13713087506363,,,81.07586747422602,57.97231406369161,15.239142799347988,27.871881080780287,56.36181479443227,35.7443281545786,65.07495191156093,36.38217323627802,error,,error,nan,error,nan,nan,66.28,missing,70.55
2978,Lola,Beagle,1.0,,,Mixed,No,No,Tokyo,66,128461,Dry,84,286,12,not_a_date,,Bone,unknown,65.23420860802212,25.553799161835165,72.79841489540915,24.347174560058654,62.848715448501885,26.549993902799677,37.56763695936265,77.13409906190765,88.0100424282192,58.452866673366515,,69.79930705107878,41.09078790707426,34.160038198418796,33.85521004232706,58.32674169735335,32.547421709597245,73.68122315954858,47.28444905417774,,,,missing,33.4,,missing,nan,missing,missing,nan
7136,Max,Pug,15.0,46.75,unknown,Black,Yes,No,London,55,28662,Wet,160,186,1,17/12/2019,05-27-2017,Frisbee,nan,,,40.70422502254385,61.49504288020141,,75.37018550119322,,72.89941891677806,,71.85161607194368,27.431318042317365,,45.99428326866277,34.53001062483385,,53.9145441353471,51.5155525293771,59.27147323990502,47.35110826224035,15.11330221634178,missing,49.83,,error,46.26,nan,40.42,error,nan,error
7107,Milo,Labrador,-3.0,22.59,24.7,Brown,Yes,Yes,New York,36,105556,Dry,12,221,-2,2020-09-28,10-22-2021,Frisbee,nan,93.13303877615189,49.3228161800788,38.58631341047761,57.85773009455274,79.617580312402,,61.16494547747737,40.422777743872935,75.49944173420293,17.205769900284615,,88.02172574431538,82.36682035903787,51.74680877422918,33.404567136305516,34.93952506216284,51.486941854064526,,,67.96836283209092,error,nan,nan,,missing,,missing,missing,15.35,
4923,Bailey,Husky,11.0,45.96,16.21,Mixed,Yes,Yes,New York,38,135221,Wet,71,178,0,2020-08-26,not_a_date,Bone,Intermediate,25.9198394188197,,22.016985995764497,103.420891197737,70.60035413933069,,,67.13282592588428,64.54931277561508,,83.9643886326415,78.98054350964867,,,21.70332682075272,49.47923467465334,,,33.44382683445487,,7.06,nan,error,33.4,,error,,66.28,nan,
6576,Lucy,Bulldog,21.0,42.71,41.85,Golden,No,No,Lahore,72,100007,Mixed,nan,78,-2,02-11-2022,,Ball,Intermediate,,-1.3787458707355782,108.82566780300662,24.7912974821153,22.449917569550898,,69.24738787191188,66.07993362518248,,52.8726505079605,16.62882607907011,24.672695261390164,19.8050951607167,20.43440147022878,32.68126743405935,74.4446228393125,53.23610728279809,43.864659125293954,37.972755634215744,59.185840626536304,missing,nan,,nan,,nan,error,nan,missing,
2014,Bella,Golden Retriever,20.0,22.46,18.17,Brown,Yes,nan,Toronto,55,102311,Wet,194,77,8,12/02/2018,2021-08-25,Bone,None,32.31707264807463,,,,44.20645967969048,44.26335885767052,29.340582087163945,64.281368655965,66.06305078917454,45.00042468224736,54.60210144960904,53.980911946579695,30.326456158782733,42.01605818619892,46.6793865442979,7.873803054787743,46.01067915442151,25.073052117237197,60.45095720872623,25.304712460623723,nan,missing,nan,33.4,error,,missing,missing,error,error
2218,Lola,Poodle,,11.4,22.63,Golden,Yes,No,Toronto,80,135818,Raw,181,99,13,02-13-2022,2016-07-11,nan,nan,44.30922495065535,12.19047990931142,69.7023650337509,45.41334738228614,,45.622743821340535,-1.45667566329152,,,59.279452844570976,63.3429571135853,22.81326557502839,36.50773031966596,41.842570300554264,71.01314733934427,88.6232644684399,69.388190761765,43.59212448806377,,,missing,nan,82.12,missing,error,60.19,error,nan,nan,
2386,Buddy,nan,13.0,22.56,,White,nan,No,Toronto,32,136722,Dry,177,299,13,30/12/2020,not_a_date,,None,53.84271505218394,28.68738500189295,50.17136527271116,,28.70818536339749,70.06414383887851,38.58997239851888,67.13269988422178,,40.97917628931329,58.54004612086419,36.66223834500309,,49.48489168868731,7.4729733108925345,56.59921406281339,79.6007160981714,68.08148973267456,61.78435598248471,61.37553437665925,missing,49.83,nan,,missing,error,missing,missing,,70.55
7485,Daisy,Bulldog,-1.0,19.95,34.21,Black,nan,Yes,London,17,41051,Mixed,129,164,unknown,,23/03/2016,Frisbee,None,54.49649982343882,,54.44458990662799,11.757474250561799,81.05387840168135,36.21767659006383,2.9404371954513735,64.08560971231435,52.905912176488826,,68.7676973460099,55.63974880690598,,39.0293250025873,47.21156995986012,,93.56740360949865,32.79866230480894,,28.948098928964143,error,nan,82.12,,nan,error,error,,15.35,error
7328,Cooper,Pug,4.0,unknown,18.54,,Yes,nan,Dubai,29,97442,Raw,unknown,212,13,18/03/2022,2016-10-23,nan,Basic,,39.11229318045724,,12.671455450449834,5.308239420511001,74.29368278216947,82.16334081266514,57.15632497198397,27.030309850483782,75.58321549652746,29.279460979209016,40.74781586066337,,103.4916371642746,45.36030231424802,15.755259075037735,30.66059713568132,57.87612196729291,48.893650315578036,74.09507282953479,7.06,49.83,nan,missing,error,,error,missing,,nan
1867,Duke,Unknown,0.0,29.69kg,8.62,nan,Yes,Yes,London,69,117209,Raw,110,185,4,25/07/2023,not_a_date,nan,nan,,,30.95582107224452,,,73.65393377470532,25.723504540698954,76.20739498491771,24.957034170591136,65.641854419524,42.76156275596512,,,,41.81767811136881,,,58.042096178039515,35.38768398525151,33.18854906839277,,,error,,nan,missing,missing,error,error,error
3434,Max,German Shepherd,-1.0,17.51,unknown,Mixed,No,nan,New York,71,32309,Dry,unknown,168,13,2022-01-03,08-19-2024,Ball,Advanced,,30.56852500273869,50.65876011735343,13.294704000382943,70.9909745000736,39.76671502306705,48.3453329812486,52.26555576582935,48.43658111427673,56.17537241136563,19.943057348836113,74.31179035167017,70.10546582687678,41.60626696087001,45.67353807321119,63.08058171519731,,15.239621660010144,35.53191537591887,70.18070737942139,,49.83,missing,missing,error,missing,,66.28,15.35,70.55
6871,Toby,Bulldog,11.0,unknown,44.2,Golden,Yes,Yes,New York,82,110817,Raw,60,65,13,05/05/2023,2022-02-13,Rope,Intermediate,65.63785546947875,28.12663024943404,,66.94878311603173,45.60473740645838,27.350325320222375,40.129388801801,49.49383456966893,,34.576251812812515,68.07321908076081,,65.52404334418897,,66.9812122922124,,36.66490511568442,31.07393341894484,68.306164194762,48.97997004026489,error,49.83,nan,error,,error,,,missing,missing
1243,Buddy,Beagle,-2.0,40.37,37.86,nan,nan,No,Lahore,30,59407,nan,36,161,11,29/03/2020,03/10/2021,Bone,unknown,1.6602705664848756,38.318864884420876,67.85888446989594,39.4307892681309,15.191962732045582,47.4539381120497,,70.67488439306138,74.46064167782177,21.563966630419834,86.45494635286701,,52.281681639833224,61.97669262575139,39.24471175402674,71.86442656284484,74.15413870337575,38.84432496941842,48.13309803558759,69.2374069131443,missing,missing,missing,error,46.26,error,error,,nan,missing
3211,Lucy,Husky,15.0,45.74,45.9,Brown,nan,nan,New York,76,100388,Mixed,-12,186,-1,,2019-04-02,None,Basic,54.72870352168325,100.2033856389306,52.49791042556224,51.80865199968963,51.55278680768074,52.42578279716777,,34.010925394682914,50.29161300576398,38.87445976254114,27.773523831659418,66.65527091633719,40.371627229082726,,46.60497783684231,,56.625019523993835,78.77548987851556,11.68000050563262,60.0458039550108,nan,49.83,,missing,missing,60.19,missing,missing,missing,nan
1772,Max,Bulldog,20.0,unknown,,White,Yes,Yes,Karachi,80,97534,Unknown,-4,116,1,2019-12-14,01/11/2016,Frisbee,unknown,,,46.34789118609313,39.37866006962274,53.33361206876097,53.884437718144525,67.70212761638824,42.65659661331112,33.507224543621945,18.397099647116633,27.345970720257306,37.09298321672811,25.684058114442475,53.2768022417259,,,41.16929151082268,47.21095269319138,55.91391499590883,,,nan,missing,error,,error,,nan,15.35,nan
2237,Luna,Mixed,20.0,8.75,unknown,Mixed,nan,No,nan,45,117255,Dry,28,282,14,,2019-06-24,,Advanced,62.22568400892429,59.43420666131274,59.026558315291425,29.898798483592163,17.866508124115235,51.952670135610134,,62.71084800052072,,67.08018910380224,91.01668321406538,20.49472087160361,43.355249629426424,,36.87991208320708,49.642616221915105,41.6164328601645,82.40804559063122,29.33372376060912,15.369919392154891,error,49.83,nan,33.4,error,error,,66.28,error,
7232,Toby,Boxer,11.0,,20.23kg,Mixed,nan,No,Sydney,71,90957,Mixed,94,124,0,2020-01-18,not_a_date,Bone,unknown,53.32945463197927,55.95030958563231,41.77121497209613,49.02821862880717,,60.113287372676666,42.14668698015984,68.62779275733453,33.57971274391742,82.36199038505309,42.461521242151285,94.52585418698546,50.280082427421675,21.184357976282918,,70.59220218781334,67.3181892409498,80.60404802934822,53.540106382835255,52.289403841952065,nan,49.83,missing,33.4,nan,,40.42,error,,
6694,Cooper,Poodle,16.0,37.68,29.53,nan,No,No,Toronto,19,82239,Dry,92,264,3,2016-11-24,03-07-2023,Bone,None,,,50.91282084154858,28.726944599957083,55.978678351205204,81.71658757322645,,40.58191685287934,,11.1592476600132,29.11919803088516,44.632195306997914,91.19387292027541,57.62452553676664,,39.70826459844416,50.71151834497929,70.15001924083967,45.843102439438276,,,missing,,,,60.19,nan,error,nan,70.55
7747,Milo,Unknown,7.0,14.8,27.47,,nan,No,London,27,52429,Wet,65,117,4,2021-12-10,,,Advanced,59.5283875859293,41.92985920997451,,,,22.7709100834088,50.102066744259744,27.619826349145416,,63.28420771419681,62.82780868902244,,77.43763200690918,40.70761991731331,31.43168704638108,,54.66308210959435,41.2442255718214,48.82828482866909,,missing,49.83,error,nan,error,,error,error,error,missing
6217,Rocky,Bulldog,7.0,28.06,34.09,Mixed,nan,Yes,Dubai,20,45337,Mixed,56,44,5,04-15-2019,,nan,Basic,70.83884881498857,82.1927746123511,41.349129611570234,57.02256425139052,51.01338678755165,80.58676252892565,42.58206110268735,46.99615078474735,49.565920754068394,63.860286085276186,66.64261348439429,25.60631126545647,,18.49395466052947,,60.816158828089236,72.62494796043777,36.753229484322716,37.94980594653777,35.327131788262676,missing,,,error,46.26,nan,40.42,,nan,70.55
6807,Charlie,Mixed,4.0,26.16,9.69,,Yes,Yes,Lahore,36,25548,Unknown,79,105,2,02/05/2025,not_a_date,Rope,None,49.17182026048866,53.47246708814483,68.58736072357766,9.070068259037065,29.231307324519964,41.63799051001286,79.72610848899697,51.90923054989705,54.92259276856807,48.89487116310906,23.987432869906478,24.241965506759314,,29.725840653327143,34.70715615783201,49.61470437992725,,32.46137575227657,59.420500731441685,84.88941533654918,,nan,error,,error,60.19,40.42,66.28,nan,missing
7743,Lucy,Golden Retriever,-3.0,,49.19kg,Black,nan,nan,Lahore,45,86618,Dry,91,211,3,11-21-2016,25/10/2017,,Advanced,,62.89401119869473,,70.79827993295616,56.802722528356185,55.32525486870095,,37.913364590961535,10.408314232679963,35.38460523052627,23.362365750644724,2.861466482085845,56.641246667161994,38.50218042821312,84.9995499261704,45.27564178366452,22.692586862558603,31.229070511068645,54.93141638834589,59.2441691938049,,error,nan,,46.26,missing,40.42,nan,nan,nan
6461,Bella,Beagle,19.0,,49.61kg,Black,No,Yes,Tokyo,18,79938,Wet,197,142,-1,2022-11-21,2024-03-11,Rope,nan,89.13924617719654,,,43.9202110967617,30.97887535598875,54.77005656237663,39.51743805818955,60.598591503715795,,36.19896740923275,45.89768893179542,56.56940176842844,64.06233188268102,48.84103102522042,62.552309230930696,,,65.39350733843192,13.818901751468609,59.62873210605575,7.06,nan,,,,missing,nan,missing,missing,missing
4046,Bear,Beagle,7.0,35.64,32.48,Golden,No,No,Berlin,44,127220,Mixed,176,215,10,2018-08-30,06-09-2022,Frisbee,Intermediate,61.043672014852206,44.689964747212336,64.4955338344266,58.33781557787751,52.35674457857395,54.92372602185383,23.898470860382275,50.56959171913685,,,70.59073202850678,79.45545369758257,25.37297785464785,53.9819166105596,39.61441861232245,,66.96612410715997,62.09399213184433,41.747420160942546,,nan,49.83,missing,missing,,nan,error,,,missing
7529,Charlie,Beagle,9.0,11.25kg,26.42kg,White,nan,Yes,Toronto,60,45838,Wet,51,256,unknown,2023-10-30,not_a_date,Ball,Advanced,60.82901517366989,32.99033314495114,41.12757256237294,36.62351140553248,,70.816497330359,30.704613117113198,47.22442244626713,72.66666228925499,48.909137288984375,54.19336452293037,77.02646607427853,23.189520046743613,61.183248555351796,35.85126518403179,66.26644319020915,94.88624617969212,29.36002259213324,59.29741907494501,71.33943356284229,nan,,error,,46.26,,,,nan,missing
1318,Duke,Pug,-1.0,37.49,,White,Yes,nan,nan,69,67723,Mixed,127,182,9,2023-10-19,09-20-2021,Frisbee,Intermediate,110.00778770105079,32.638055594410204,,27.325738835628634,74.86652939561489,,61.39271871227451,25.193030090214037,,,75.87789239522304,65.76001582375633,80.41764304290278,63.17242992993282,35.97001615865278,67.78505786781709,,55.96606341280793,39.156637657775754,58.89995814575592,,nan,missing,33.4,,,,66.28,nan,missing
3930,Max,Beagle,14.0,,5.82,nan,nan,No,Dubai,61,72842,Mixed,-1,75,9,19/10/2021,21/12/2024,nan,Advanced,64.08254358609629,61.1055453396021,91.97686940285686,46.22366600239273,17.517999382064595,9.781828422952124,66.21465376141924,,52.30536091946964,58.46371429042272,75.46644011731026,29.469191271627842,,84.48253462444319,71.86977832161544,54.191388294431405,90.61428820872288,74.43520862932195,31.601306271261457,,7.06,49.83,82.12,,46.26,60.19,error,,error,70.55
5859,Lucy,Husky,-3.0,46.66,34.19,Mixed,Yes,nan,London,61,113633,Wet,152,223,-2,not_a_date,05-13-2016,None,nan,,54.86379433435735,20.66983983358291,46.02610683807111,73.28255097196387,45.11113032661905,35.67711530586916,80.18612113648462,69.58649220311936,74.2048219905763,89.37386185204645,59.997750286639516,92.01721582281229,84.85317775839604,58.27137287016481,46.21136651124745,91.51057343644786,59.40135251287274,55.49004074453241,48.681856912030526,missing,error,82.12,,missing,60.19,nan,error,15.35,
2937,Toby,Bulldog,18.0,36.8,46.72,Mixed,No,nan,Toronto,28,65965,Raw,181,89,9,01/09/2023,03-29-2019,Bone,None,65.18134971142717,,,,,,32.157704297593234,,49.51125098460557,,77.17619312398895,47.98750179201078,51.67615278471157,,61.2592901008183,62.87677121539536,91.15842428736782,49.381988689058964,25.591097647244187,50.63732057192075,missing,error,82.12,error,46.26,error,40.42,nan,,missing
6478,Duke,Beagle,7.0,18.49,unknown,nan,Yes,No,London,16,83859,nan,58,75,4,05-03-2022,not_a_date,Frisbee,Advanced,51.57619488480377,56.43694657539869,,60.40392633116451,,58.91103419969899,,52.570179783566395,33.819996317806854,73.06191119213774,,,36.23458117076194,51.12059566090478,48.40744946370156,47.75678154747043,31.474989557513496,39.58941542270326,30.31113795353429,43.33378009379934,nan,49.83,nan,,46.26,,error,,nan,nan
4367,Max,Mixed,-2.0,unknown,17.14,Golden,No,No,Karachi,84,119006,Unknown,136,65,0,11-15-2024,19/03/2023,nan,Intermediate,,63.29765445410338,47.23864018748188,,95.29018469274595,95.8211646613643,40.33823765278164,,,95.89612913427237,17.779568061286774,58.900586220693896,63.50775454775603,5.005499596130264,85.61590505569072,96.97605173247086,51.18148460731556,62.078950682005264,,54.56477426658233,nan,49.83,82.12,,nan,missing,,missing,,70.55
3948,Luna,Beagle,15.0,unknown,42.05,White,Yes,nan,Tokyo,65,105484,nan,34,100,8,15/11/2023,29/12/2022,None,unknown,41.60687704537691,64.3525841610858,49.2432134314093,21.558341589685448,91.92915951137732,61.08059942436395,73.38905933933695,41.803345534689235,60.92240248621696,34.81690618918974,29.975449679301892,38.61629217449858,34.42446784559241,30.00756583426757,,53.827740925299075,33.13269466811721,42.3023355835211,50.83452792808824,72.3819614642342,missing,49.83,missing,,46.26,error,nan,66.28,error,70.55
2319,Daisy,Labrador,21.0,29.63,,Mixed,Yes,nan,Lahore,nan,147474,Unknown,157,148,12,2017-11-28,2021-08-24,Rope,None,27.312831523281538,15.570251251932092,64.14103187684252,38.50715085608153,91.29918796408832,,46.81888863170698,64.60873791701596,30.36798143356924,,78.5547569261593,55.28373454225278,12.787393241677606,,82.92271902540818,46.021635970184896,82.21922423384522,52.746864528736545,68.98824450960205,47.71433670217313,error,,,,missing,60.19,missing,,error,70.55
6210,Lola,Unknown,-1.0,31.35,16.6,Mixed,Yes,nan,Berlin,52,148623,Raw,68,65,3,19/06/2019,25/07/2025,,nan,27.676494856448652,,,69.18115743156493,56.69489267793578,47.03576373415305,70.82114383445308,49.46791482356729,38.15435414122607,2.4171463463460157,35.48971394692344,34.85395251290821,66.60723808859868,75.2577052189966,43.13192229779996,64.65347538312312,45.45276040598236,55.985728950558645,20.512367969010754,35.837330411431836,7.06,error,missing,error,nan,60.19,40.42,missing,,
6885,Daisy,Boxer,15.0,12.59,,Golden,nan,Yes,nan,46,137211,Unknown,6,39,1,27/02/2018,01-28-2021,None,Basic,58.91520144271292,47.3044542133091,36.66867454545793,1.9173138640000502,61.81835603403877,22.73710057920568,54.398137367217075,44.0419328356773,23.5457061484411,68.17245356677309,62.80011290548818,63.83539752544415,,34.16836782820208,80.769651928204,57.16700766482669,52.74122819378636,34.19941295946462,40.430708769305824,33.1131653166979,7.06,error,missing,error,nan,,,66.28,error,70.55
1352,Daisy,Labrador,16.0,,,,Yes,Yes,Tokyo,unknown,105839,Unknown,50,78,2,not_a_date,05/04/2023,None,Advanced,26.87647840992033,33.67753576041516,38.64697316016207,90.62843688221108,,72.27112941890857,66.11082750534524,48.64652650325541,,89.7086972294423,,55.59299890174777,,58.22656225609969,42.328032863883735,54.633983034720984,18.30597100167363,55.691440156366355,6.533357692595004,8.88377159370603,error,,error,33.4,nan,nan,error,error,15.35,70.55
5161,Daisy,Boxer,-3.0,,44.38kg,Brown,nan,nan,Paris,47,46503,Dry,139,22,6,2024-09-27,2025-04-10,Rope,nan,69.2190919835501,50.55924468786395,,29.06026651220765,54.06598088219063,41.08272155470867,59.495142441172966,53.340896302919475,,19.888370540660084,53.021837633778965,73.26981644479548,29.783879661778087,43.54879723127961,,,44.383892039635235,64.17219620494754,,50.078895605358575,missing,,,nan,error,,nan,missing,,error
2558,Daisy,Poodle,15.0,45.44,18.35,Black,nan,nan,New York,86,62086,Dry,160,72,1,08-13-2017,01/04/2018,Bone,Advanced,65.25198804280805,97.9162201687982,67.2676044561448,42.13648694630078,35.7583568018311,58.971053904544355,61.44607186044338,,47.04820315865365,60.32011812807772,55.633906293594514,41.01676689407196,51.784340840180846,53.44630582111187,24.62305129971552,64.27194397457298,45.703918026284114,73.44787698418543,49.183021559267154,77.56497691320453,,49.83,error,,46.26,missing,missing,missing,15.35,missing
3416,Milo,Boxer,-3.0,46.76,22.61kg,Brown,Yes,Yes,nan,80,140591,Raw,110,292,11,2018-09-19,10/08/2023,nan,Basic,56.61921268625739,59.05706208264663,,15.552878137964868,31.37649726310344,50.64115692909215,47.87255275566434,72.74735679160962,76.18228703841497,66.05142744609954,13.272418913950098,82.82475493117771,44.461434837624154,,82.73869507448697,101.6492162373666,44.83647440547378,27.24975110297262,56.506384126491625,41.38608314541244,7.06,,error,nan,nan,,nan,,missing,nan
